"ensembl_gene_id","chromosome_name","start_position","end_position"
"ENSG00000140367","15",75843307,75901078
"ENSG00000140403","15",78264086,78282196
"ENSG00000140479","15",101297142,101525202
"ENSG00000140564","15",90868588,90883458
"ENSG00000140575","15",90388242,90502239
"ENSG00000141030","17",17246616,17281273
"ENSG00000141034","17",18039408,18068405
"ENSG00000141127","17",18840085,18931287
"ENSG00000141258","17",2337498,2381058
"ENSG00000141428","18",35972625,35979286
"ENSG00000141569","17",75880335,75896951
"ENSG00000141627","18",49041474,49461347
"ENSG00000141696","17",41801947,41812604
"ENSG00000142168","21",31659622,31668931
"ENSG00000142186","11",65525077,65538704
"ENSG00000142396","19",58305319,58315663
"ENSG00000142507","17",4796144,4798502
"ENSG00000142621","1",15247272,15400283
"ENSG00000142949","1",43525187,43623666
"ENSG00000142961","1",46607715,46616891
"ENSG00000143106","1",109399042,109426448
"ENSG00000143126","1",109249539,109275751
"ENSG00000143158","1",167916675,167937072
"ENSG00000143178","1",168280877,168314426
"ENSG00000143198","1",165631213,165661796
"ENSG00000143252","1",161314257,161375340
"ENSG00000143257","1",161229666,161238302
"ENSG00000143294","1",156750610,156800815
"ENSG00000143314","1",156737303,156741590
"ENSG00000143324","1",180632022,180890279
"ENSG00000143344","1",183636085,183928531
"ENSG00000143367","1",151540305,151583583
"ENSG00000143384","1",150574551,150579738
"ENSG00000143443","1",151047751,151051986
"ENSG00000143452","1",150698060,150720895
"ENSG00000143595","1",154321090,154325325
"ENSG00000143674","1",233327724,233385148
"ENSG00000143850","1",204218853,204377665
"ENSG00000144115","2",88170295,88186636
"ENSG00000144120","2",119679167,119686507
"ENSG00000144381","2",197486584,197516737
"ENSG00000144535","2",231961245,232344350
"ENSG00000144648","3",42804752,42887974
"ENSG00000144677","3",37861880,37984469
"ENSG00000144744","3",69054730,69080408
"ENSG00000144895","3",150546678,150586016
"ENSG00000145247","4",48885019,48906937
"ENSG00000145337","4",88520998,88523776
"ENSG00000145354","4",102868974,102892807
"ENSG00000145365","4",112274537,112285904
"ENSG00000145388","4",118685392,118715433
"ENSG00000145476","4",186191567,186213463
"ENSG00000145725","5",103120149,103212799
"ENSG00000145741","5",73498408,73505635
"ENSG00000145901","5",151029945,151093577
"ENSG00000145936","5",170374671,170389634
"ENSG00000146006","5",138868921,138875368
"ENSG00000146463","1",35268709,35422058
"ENSG00000146733","7",56011051,56051604
"ENSG00000147010","X",19533977,19887600
"ENSG00000147133","X",71366239,71532374
"ENSG00000147140","X",71283192,71301168
"ENSG00000147601","8",73008864,73048123
"ENSG00000147677","8",116642130,116766925
"ENSG00000147789","8",144827464,144847509
"ENSG00000147874","9",19053141,19102904
"ENSG00000148200","9",124517275,124771311
"ENSG00000148219","9",116425225,117415070
"ENSG00000148358","9",130053426,130140169
"ENSG00000148481","10",15778170,15860507
"ENSG00000148488","10",17315421,17454595
"ENSG00000148719","10",72332830,72355149
"ENSG00000148773","10",128096659,128126423
"ENSG00000148925","11",13388001,13463297
"ENSG00000149131","11",57597387,57614848
"ENSG00000149273","11",75399515,75422280
"ENSG00000149516","11",60056587,60071115
"ENSG00000150337","1",149782671,149792518
"ENSG00000150433","11",125096545,125111763
"ENSG00000150625","4",175632934,176002664
"ENSG00000151148","12",109477402,109536705
"ENSG00000151292","5",123512099,123617045
"ENSG00000151366","11",78068297,78079862
"ENSG00000151376","11",86441108,86672636
"ENSG00000151552","4",17460261,17512206
"ENSG00000151612","4",145757627,145938823
"ENSG00000151702","11",128686535,128813267
"ENSG00000151881","5",43444252,43483893
"ENSG00000151952","12",129071725,129904025
"ENSG00000152056","2",223751686,223838027
"ENSG00000152229","18",45983536,46072272
"ENSG00000152348","5",81972023,82276857
"ENSG00000152413","5",79372636,79514134
"ENSG00000153234","2",156324437,156342348
"ENSG00000153250","2",160272151,160493807
"ENSG00000153767","3",120742637,120783069
"ENSG00000153922","5",98853985,98928957
"ENSG00000154114","11",121024072,121090775
"ENSG00000154229","17",66302613,66810743
"ENSG00000154813","3",16257061,16264969
"ENSG00000154845","18",9546791,9615240
"ENSG00000155099","8",90993802,91040872
"ENSG00000155111","6",110609978,110815958
"ENSG00000155252","10",97640686,97676434
"ENSG00000155265","10",97849843,97871580
"ENSG00000155393","16",50065970,50107272
"ENSG00000155744","2",200973718,201071671
"ENSG00000155846","5",149730298,149855022
"ENSG00000155957","12",66135846,66170072
"ENSG00000155962","X",155276211,155334657
"ENSG00000156206","15",81007033,81149179
"ENSG00000156273","21",29194071,29630751
"ENSG00000156395","10",104641290,105265242
"ENSG00000156414","14",103928456,104052667
"ENSG00000156469","8",96239398,96261610
"ENSG00000156508","6",73515750,73523797
"ENSG00000156650","10",74824927,75032624
"ENSG00000156675","8",37858618,37899497
"ENSG00000156853","16",30602558,30624012
"ENSG00000157045","16",15037854,15056079
"ENSG00000157227","14",22836560,22849027
"ENSG00000157870","1",2586491,2591469
"ENSG00000157954","7",5190196,5233840
"ENSG00000157978","1",25543606,25568886
"ENSG00000157985","2",235494043,236131800
"ENSG00000158156","1",27959973,27968093
"ENSG00000158158","2",96760902,96811874
"ENSG00000158457","7",129144707,129169699
"ENSG00000158480","20",49903391,49915529
"ENSG00000158488","1",158353696,158357553
"ENSG00000158850","1",161171310,161177968
"ENSG00000158856","8",22048995,22082527
"ENSG00000158864","1",161197104,161214395
"ENSG00000159352","1",151254703,151267479
"ENSG00000159423","1",18871430,18902724
"ENSG00000159658","1",46675159,46719114
"ENSG00000160117","19",17281645,17287646
"ENSG00000160209","21",43719094,43762307
"ENSG00000160221","21",44133610,44210114
"ENSG00000160284","21",46161148,46184476
"ENSG00000160401","9",127706988,127716002
"ENSG00000160588","11",118226690,118252365
"ENSG00000160654","11",118344344,118355161
"ENSG00000160695","11",119067692,119081978
"ENSG00000160752","1",155308748,155320666
"ENSG00000161010","5",179835133,179862173
"ENSG00000161013","5",179797597,179806952
"ENSG00000161179","22",21628089,21630064
"ENSG00000161328","11",537527,554912
"ENSG00000161654","17",44034328,44067619
"ENSG00000161664","17",44170447,44179084
"ENSG00000161847","19",10316212,10333638
"ENSG00000162129","11",72285495,72434680
"ENSG00000162241","11",65375192,65383701
"ENSG00000162337","11",68312591,68449275
"ENSG00000162437","1",64745095,64833232
"ENSG00000162576","1",1352689,1361777
"ENSG00000162594","1",67138907,67259979
"ENSG00000162599","1",60865259,61462788
"ENSG00000162614","1",77888513,77943895
"ENSG00000162643","1",84999147,85133138
"ENSG00000162729","1",160091340,160098943
"ENSG00000162735","1",160276812,160286348
"ENSG00000162747","1",161623196,161631963
"ENSG00000162777","1",111185969,111204535
"ENSG00000162852","1",246566444,246668595
"ENSG00000162869","2",48440598,48515391
"ENSG00000162877","1",205828025,205850132
"ENSG00000162894","1",206903317,206923247
"ENSG00000162909","1",223701593,223776018
"ENSG00000162946","1",231626815,232041272
"ENSG00000162976","2",11155198,11178870
"ENSG00000163002","2",183117513,183161680
"ENSG00000163156","1",151156664,151170296
"ENSG00000163359","2",237324003,237414207
"ENSG00000163376","3",66998307,67011210
"ENSG00000163599","2",203867771,203873965
"ENSG00000163617","3",113964137,114056594
"ENSG00000163754","3",148991341,149027668
"ENSG00000163781","3",133598175,133662380
"ENSG00000163820","3",45917899,45995824
"ENSG00000163832","3",47495640,47513712
"ENSG00000163870","3",127571232,127598267
"ENSG00000163879","1",37556919,37566857
"ENSG00000163882","3",184361718,184368596
"ENSG00000163993","4",6693878,6697170
"ENSG00000164008","1",42767249,42779491
"ENSG00000164050","3",48403854,48430086
"ENSG00000164070","4",127781821,127840733
"ENSG00000164118","4",174283730,174333380
"ENSG00000164142","4",151409176,151670503
"ENSG00000164211","5",111496033,111512590
"ENSG00000164258","5",53560633,53683338
"ENSG00000164402","5",132750819,132807241
"ENSG00000164406","5",132873444,132875046
"ENSG00000164484","6",130365734,130443063
"ENSG00000164494","6",107152562,107459564
"ENSG00000164587","5",150442635,150449739
"ENSG00000164603","7",112819147,112939875
"ENSG00000164715","7",98106862,98209638
"ENSG00000164880","7",1470277,1504389
"ENSG00000164902","5",126600925,126627252
"ENSG00000165312","10",23439458,23442390
"ENSG00000165389","14",34432788,34462240
"ENSG00000165417","14",81175452,81221377
"ENSG00000165458","11",72223701,72239147
"ENSG00000165533","14",88824153,88881078
"ENSG00000165629","10",7788147,7807815
"ENSG00000165630","10",13586939,13630859
"ENSG00000165633","10",49014236,49115522
"ENSG00000165684","9",136375577,136400168
"ENSG00000165821","14",21521080,21537216
"ENSG00000166024","10",98134624,98244897
"ENSG00000166188","16",57994668,58000453
"ENSG00000166192","15",72114258,72143692
"ENSG00000166250","11",123069872,123195248
"ENSG00000166428","14",104924713,104937790
"ENSG00000166501","16",23835983,24220611
"ENSG00000166507","10",73801911,73811798
"ENSG00000166783","16",15594387,15643154
"ENSG00000166803","15",64364304,64387687
"ENSG00000166821","15",89677764,89690783
"ENSG00000166947","15",43197227,43221125
"ENSG00000167106","9",127940582,127980989
"ENSG00000167281","17",79089345,79516148
"ENSG00000167315","18",49782164,49813953
"ENSG00000167483","19",17523301,17553839
"ENSG00000167526","16",89560657,89566828
"ENSG00000167536","17",28897781,28903079
"ENSG00000167615","19",54448887,54462037
"ENSG00000167721","17",2322396,2336657
"ENSG00000167842","17",5486285,5490814
"ENSG00000167880","17",76004502,76027452
"ENSG00000167964","16",2140803,2154165
"ENSG00000167984","16",3539033,3577403
"ENSG00000168026","3",39107704,39138903
"ENSG00000168159","1",228487382,228496188
"ENSG00000168439","11",64185272,64204543
"ENSG00000168496","11",61792911,61797238
"ENSG00000168646","17",65528563,65561648
"ENSG00000168679","1",110362851,110391082
"ENSG00000168772","4",104468308,104494901
"ENSG00000168803","15",43330657,43354555
"ENSG00000168824","4",4348140,4419058
"ENSG00000169021","19",29205320,29213151
"ENSG00000169188","X",55000363,55009057
"ENSG00000169490","8",38988808,38996824
"ENSG00000169504","1",24745382,24844321
"ENSG00000169519","11",28108248,28527041
"ENSG00000169592","16",29995715,30005793
"ENSG00000169710","17",82078338,82098294
"ENSG00000169727","17",82050691,82057470
"ENSG00000169752","15",75935969,76059795
"ENSG00000169967","2",127298730,127388465
"ENSG00000170145","11",111602449,111730855
"ENSG00000170175","17",7445061,7457710
"ENSG00000170266","3",32996609,33097202
"ENSG00000170385","1",211571568,211579161
"ENSG00000170545","12",51244558,51270415
"ENSG00000170619","8",144841042,144853736
"ENSG00000170653","12",53507856,53626410
"ENSG00000170871","4",6781375,6884170
"ENSG00000170917","4",122888697,122922968
"ENSG00000171311","10",97435909,97446017
"ENSG00000171451","18",67506587,67516720
"ENSG00000171617","5",74627406,74641424
"ENSG00000171643","5",76850001,76921650
"ENSG00000171813","10",132397168,132417859
"ENSG00000171970","19",2900898,2918473
"ENSG00000172007","4",139453232,139476609
"ENSG00000172239","5",43526267,43557758
"ENSG00000172765","3",129647792,129893606
"ENSG00000172888","3",40524878,40574685
"ENSG00000172927","11",69294151,69367726
"ENSG00000172943","X",53936676,54048958
"ENSG00000172992","17",45023340,45061109
"ENSG00000173200","3",122577628,122639047
"ENSG00000173212","1",116111755,116135240
"ENSG00000173273","8",9555912,9782346
"ENSG00000173276","21",41986831,42010387
"ENSG00000173457","11",64244479,64246943
"ENSG00000173660","1",46303698,46316776
"ENSG00000173681","X",19912860,19970298
"ENSG00000173809","19",32719753,32829580
"ENSG00000173848","10",5412557,5459056
"ENSG00000173933","11",66638617,66668374
"ENSG00000173950","3",195068284,195271159
"ENSG00000174099","12",65278643,65491430
"ENSG00000174125","4",38790677,38856817
"ENSG00000174231","17",1650629,1684867
"ENSG00000174233","12",48766194,48789037
"ENSG00000174428","7",75092573,75149817
"ENSG00000174469","7",146116002,148420998
"ENSG00000174796","4",75513946,75550473
"ENSG00000174989","12",116910950,117031148
"ENSG00000174996","11",66257294,66267860
"ENSG00000175305","8",94879770,94896678
"ENSG00000175548","12",38316762,38329721
"ENSG00000175832","17",43527844,43579620
"ENSG00000176171","10",131966455,131982013
"ENSG00000176871","12",118032694,118062430
"ENSG00000176915","12",132725503,132761832
"ENSG00000177051","19",45710629,45730896
"ENSG00000177119","12",45215987,45440404
"ENSG00000177225","11",767220,777488
"ENSG00000177494","3",111592900,111595346
"ENSG00000177646","3",128879596,128916067
"ENSG00000177669","8",30131671,30144665
"ENSG00000178075","3",113828182,113947174
"ENSG00000178149","3",49015488,49022293
"ENSG00000178381","7",1152071,1160759
"ENSG00000178538","8",60185412,60281400
"ENSG00000178607","17",64039142,64130819
"ENSG00000178802","15",74890005,74902219
"ENSG00000178809","7",75395063,75410996
"ENSG00000178878","12",12725917,12829975
"ENSG00000179241","11",35943981,36232136
"ENSG00000179331","11",107928448,107963482
"ENSG00000179562","7",127580628,127593611
"ENSG00000179583","16",10866222,10943021
"ENSG00000179598","17",17200995,17206333
"ENSG00000179981","18",75210755,75289950
"ENSG00000180138","13",37103259,37105664
"ENSG00000180304","15",64687573,64703281
"ENSG00000180357","15",64460742,64686068
"ENSG00000180423","11",46602861,46617909
"ENSG00000181523","17",80206716,80220923
"ENSG00000182087","19",1009648,1021179
"ENSG00000182107","14",61277370,61281761
"ENSG00000182141","19",21291160,21329425
"ENSG00000182154","9",137551879,137552555
"ENSG00000182183","1",52633168,52669683
"ENSG00000182208","11",1469457,1501247
"ENSG00000182325","8",144355431,144359376
"ENSG00000182552","4",183639635,183659203
"ENSG00000182568","3",18345377,18445588
"ENSG00000182827","1",226144679,226186741
"ENSG00000182902","22",17563450,17590995
"ENSG00000183010","17",81932384,81942412
"ENSG00000183044","16",8674596,8784575
"ENSG00000183337","X",40049815,40177329
"ENSG00000183621","10",30820207,31031937
"ENSG00000183625","3",46163604,46266706
"ENSG00000184009","17",81509971,81523847
"ENSG00000184110","16",28688558,28735730
"ENSG00000184178","4",52872982,53366066
"ENSG00000184227","14",73537143,73543796
"ENSG00000184281","11",2400488,2403878
"ENSG00000184402","20",62143769,62182514
"ENSG00000184517","16",75148494,75172236
"ENSG00000184584","5",139475533,139482935
"ENSG00000184787","21",44768580,44801826
"ENSG00000184986","14",105526583,105530202
"ENSG00000185010","X",154835788,155026940
"ENSG00000185101","11",417933,442011
"ENSG00000185215","14",103123442,103137439
"ENSG00000185291","X",1336616,1382689
"ENSG00000185340","22",29306582,29312785
"ENSG00000185442","15",92617448,92809884
"ENSG00000185745","10",89392546,89406487
"ENSG00000185813","17",81900965,81911464
"ENSG00000185897","19",35358460,35360489
"ENSG00000186141","1",145824088,145844402
"ENSG00000186260","16",14071321,14266773
"ENSG00000186283","1",179082070,179098023
"ENSG00000186480","7",155297776,155310235
"ENSG00000186564","1",47436017,47440691
"ENSG00000187097","14",73958010,74019399
"ENSG00000187522","10",14838306,14871741
"ENSG00000187624","17",410325,431062
"ENSG00000188070","11",63759892,63768775
"ENSG00000188152","9",96928310,96940253
"ENSG00000188157","1",1020120,1056118
"ENSG00000188211","11",17351800,17377341
"ENSG00000188554","17",43170481,43211689
"ENSG00000188707","7",150322639,150332721
"ENSG00000188822","1",23870515,23913362
"ENSG00000188981","4",3244369,3271738
"ENSG00000189319","10",124619292,124744378
"ENSG00000196151","2",159235793,159286799
"ENSG00000196188","1",206009264,206023895
"ENSG00000196263","19",56507850,56530221
"ENSG00000196323","11",130226677,130314917
"ENSG00000196365","19",5691834,5720572
"ENSG00000196418","1",247121975,247172016
"ENSG00000196419","22",41621119,41664048
"ENSG00000196436","16",74377878,74392080
"ENSG00000196584","7",152644776,152676141
"ENSG00000196646","19",12163064,12189871
"ENSG00000196715","7",65873074,65959563
"ENSG00000196724","19",57921884,57935393
"ENSG00000196812","6",28124609,28130082
"ENSG00000196878","1",209614870,209652425
"ENSG00000196912","2",97492663,97589965
"ENSG00000197016","19",56567468,56588911
"ENSG00000197124","19",19997058,20039505
"ENSG00000197265","8",30578318,30658236
"ENSG00000197323","1",114392790,114511203
"ENSG00000197386","4",3041422,3243960
"ENSG00000197540","19",544034,549924
"ENSG00000197629","11",59208510,59212927
"ENSG00000197746","10",71816298,71851325
