ENSEMBL,ENTREZID,SYMBOL,gene_type,pi_C1_C5_C7,pi_C10_C18_C19,pi_C9_C12_C15,chr,start_pos,end_pos,logFC_C1,logFC_C10,logFC_C11,logFC_C12,logFC_C13,logFC_C14,logFC_C15,logFC_C16,logFC_C17,logFC_C18,logFC_C19,logFC_C2,logFC_C3,logFC_C4,logFC_C5,logFC_C6,logFC_C7,logFC_C8,logFC_C9,AveExpr_C1,AveExpr_C10,AveExpr_C11,AveExpr_C12,AveExpr_C13,AveExpr_C14,AveExpr_C15,AveExpr_C16,AveExpr_C17,AveExpr_C18,AveExpr_C19,AveExpr_C2,AveExpr_C3,AveExpr_C4,AveExpr_C5,AveExpr_C6,AveExpr_C7,AveExpr_C8,AveExpr_C9,P_C1,pi_C1,P_C10,pi_C10,P_C11,pi_C11,P_C12,pi_C12,P_C13,pi_C13,P_C14,pi_C14,P_C15,pi_C15,P_C16,pi_C16,P_C17,pi_C17,P_C18,pi_C18,P_C19,pi_C19,P_C2,pi_C2,P_C3,pi_C3,P_C4,pi_C4,P_C5,pi_C5,P_C6,pi_C6,P_C7,pi_C7,P_C8,pi_C8,P_C9,pi_C9,crit_C1,crit_C10,crit_C12,crit_C15,crit_C18,crit_C19,crit_C5,crit_C7,crit_C9,sig_pi_C1,sig_pi_C5,sig_pi_C7,sig_pi_C9,sig_pi_C10,sig_pi_C12,sig_pi_C15,sig_pi_C18,sig_pi_C19
ENSG00000075218,51512,GTSE1,protein_coding,2.432606605,1.000584179,1.54268632,22,46692638,46726707,1.417925675,1.136001733,-0.142434856,1.184620072,-0.95096193,-0.093816516,0.139489087,0.275700219,0.281923943,0.271443581,-0.042042077,-1.278436588,1.22666215,0.511256295,-0.711149217,0.424852516,0.449351425,0.473470856,0.331036,-0.448509653,-0.448509653,-0.448509653,-0.448509653,-0.448509653,-0.448509653,-0.448509653,-0.448509653,-0.448509653,-0.448509653,-0.448509653,-0.448509653,-0.448509653,-0.448509653,-0.448509653,-0.448509653,-0.448509653,-0.448509653,-0.448509653,0.019248222,2.432606605,0.131584705,1.000584179,0.835871743,0.011090029,0.049858302,1.54268632,0.134077525,0.829851238,0.85459834,0.006401847,0.786641123,0.01453802,0.619453969,0.057343153,0.536292939,0.076288033,0.58130981,0.063950031,0.943352351,0.00106476,0.106984716,1.240950607,0.147128389,1.020955224,0.364643709,0.223997372,0.212363114,0.478547182,0.382657652,0.17724405,0.339746804,0.210675998,0.340052244,0.221799484,0.489359548,0.102744284,1.629659215,1.427188123,1.118764036,0.634206548,0.842274066,0.966655115,1.960086587,0.73152643,1.354220229,2.432606605,0,0,0,0,1.54268632,0,0,0
ENSG00000276547,56101,PCDHGB5,protein_coding,2.418396433,1.339216838,1.226777072,NA,NA,NA,1.444060752,0.803898221,-0.266280352,1.127421093,-1.419286271,0.05724252,0.373882179,-0.361602338,0.640162531,-0.893852993,0.069737161,-1.070178573,1.057683932,-0.375789791,-0.901223068,-0.097324847,-0.444873105,0.226198025,-0.040082327,0.197635331,0.197635331,0.197635331,0.197635331,0.197635331,0.197635331,0.197635331,0.197635331,0.197635331,0.197635331,0.197635331,0.197635331,0.197635331,0.197635331,0.197635331,0.197635331,0.197635331,0.197635331,0.197635331,0.021148554,2.418396433,0.282493719,0.441333052,0.695748637,0.04195184,0.081634405,1.226777072,0.027103642,2.22398234,0.908597835,0.002382909,0.482993809,0.118168617,0.519752621,0.102768582,0.135595281,0.555504508,0.031750328,1.339216838,0.89882696,0.003230498,0.189960009,0.771960277,0.212156196,0.712185426,0.426950686,0.138900281,0.124906949,0.814176995,0.834191952,0.007662775,0.243159568,0.273200416,0.662297303,0.040477461,0.927718654,0.001306031,2.038587235,1.735822379,1.441793416,1.146929095,1.232903853,1.160152818,1.908462346,1.412923776,1.923847347,2.418396433,0,0,0,0,0,0,1.339216838,0
ENSG00000205089,645121,CCNI2,protein_coding,2.416749635,1.935225979,1,5,132083137,132089856,0.94364575,1.260030874,0.485666632,0.692428205,-0.77913036,-0.081936037,0.169281508,-0.055332484,-0.316385125,0.210340851,-0.031369671,-0.774364242,0.723797876,-0.031889533,-1.021360744,0.238670131,0.039216772,-0.328932539,0.156734094,-0.049398611,-0.049398611,-0.049398611,-0.049398611,-0.049398611,-0.049398611,-0.049398611,-0.049398611,-0.049398611,-0.049398611,-0.049398611,-0.049398611,-0.049398611,-0.049398611,-0.049398611,-0.049398611,-0.049398611,-0.049398611,-0.049398611,0.043287374,1.286791919,0.029116824,1.935225979,0.375003874,0.206876621,0.144964001,0.580767118,0.099003638,0.782518678,0.845620106,0.005966967,0.696754237,0.026563719,0.901632746,0.00248832,0.340162605,0.148167403,0.519507468,0.059822664,0.943597181,0.000790935,0.22300975,0.504634707,0.265588861,0.416755683,0.9361959,0.000913101,0.014493024,1.878119997,0.543675104,0.063166569,0.90402002,0.001718556,0.397965478,0.131623868,0.683007056,0.025951218,0.835353833,0.943838337,0.918486056,1.036428283,0.540772146,0.783410579,1.324194684,0.738714808,1.522114002,1.286791919,1.878119997,0,0,1.935225979,0,0,0,0
ENSG00000104321,8989,TRPA1,protein_coding,2.415494952,1,1,8,72932152,72987852,0.425240919,0.475974749,0.821045791,0.126863393,-0.093855368,0.471934435,0.770311961,-1.063057837,-0.050733829,0.566213725,1.096065862,0.345071042,-0.96920247,-0.869809315,-1.529878408,-1.053903659,0.232019625,-1.403015015,-0.581969224,-1.273300245,-1.273300245,-1.273300245,-1.273300245,-1.273300245,-1.273300245,-1.273300245,-1.273300245,-1.273300245,-1.273300245,-1.273300245,-1.273300245,-1.273300245,-1.273300245,-1.273300245,-1.273300245,-1.273300245,-1.273300245,-1.273300245,0.61252072,0.090524953,0.626518922,0.096654197,0.38939516,0.336308115,0.882773052,0.006869771,0.914714988,0.003633536,0.548169258,0.123215155,0.342255269,0.358695655,0.189975493,0.766786191,0.919394852,0.00185168,0.288338179,0.305810815,0.185861161,0.801017377,0.767037248,0.039746506,0.416698258,0.368469762,0.262755321,0.504879495,0.026370578,2.415494952,0.140660635,0.897744042,0.667721394,0.040697335,0.053832805,1.780360101,0.354749611,0.261931586,1.87132019,1.969248507,1.515802461,1.970677245,1.370992642,1.482895426,2.563061517,1.46418375,2.986612912,0,0,0,0,0,0,0,0,0
ENSG00000269313,79917,MAGIX,protein_coding,2.412268698,2.064232277,1.341315696,HG1436_HG1432_PATCH,49022242,49026896,1.119267399,1.223162344,-0.072392889,0.88993126,-0.928639028,-0.405623973,-0.176287834,-0.172429996,-0.103894945,-0.031162513,0.133722227,-1.295555233,0.756209032,0.371870356,-0.525606158,0.697556186,0.525596227,0.364325101,0.291932213,-0.029046393,-0.029046393,-0.029046393,-0.029046393,-0.029046393,-0.029046393,-0.029046393,-0.029046393,-0.029046393,-0.029046393,-0.029046393,-0.029046393,-0.029046393,-0.029046393,-0.029046393,-0.029046393,-0.029046393,-0.029046393,-0.029046393,0.006994858,2.412268698,0.020529614,2.064232277,0.883234183,0.003903724,0.031101927,1.341315696,0.028424369,1.435963044,0.274550799,0.227708086,0.636212279,0.03462257,0.640503669,0.033361476,0.747781972,0.01311414,0.921380063,0.001108176,0.725228495,0.018657613,0.020939296,2.17528637,0.176498043,0.569622096,0.304915601,0.191818299,0.165756307,0.410251343,0.051501945,0.898575394,0.078768751,0.580072195,0.286350754,0.197865571,0.414798576,0.111565615,1.818459575,1.265886824,0.878174604,0.947174476,0.875544551,0.517254547,0.552753706,0.78353605,1.280219565,2.412268698,0,0,0,2.064232277,1.341315696,0,0,0
ENSG00000248712,283152,CCDC153,protein_coding,2.393945193,1.3427111,1.19442249,11,119060347,119067479,1.376803021,1.23536603,-1.057532073,0.984060919,-0.948004044,-1.308837183,-0.916095081,0.81417452,0.141436992,0.09095924,-0.778117644,-2.292898103,1.762178564,0.115483916,-0.923479367,0.311886663,-0.706643098,0.060581552,-0.996950521,-0.482089609,-0.482089609,-0.482089609,-0.482089609,-0.482089609,-0.482089609,-0.482089609,-0.482089609,-0.482089609,-0.482089609,-0.482089609,-0.482089609,-0.482089609,-0.482089609,-0.482089609,-0.482089609,-0.482089609,-0.482089609,-0.482089609,0.018248576,2.393945193,0.081866584,1.3427111,0.139862123,0.903449527,0.091796622,1.020641712,0.116351465,0.88565206,0.025311659,2.089793349,0.117973195,0.850334716,0.191143577,0.585098614,0.72954436,0.019369555,0.829505761,0.007384125,0.225321881,0.503595119,0.006365548,5.035580681,0.044138917,2.388066189,0.819748487,0.0099685,0.084021924,0.993301223,0.499307489,0.094074973,0.129108151,0.628238459,0.896221474,0.002882752,0.067012248,1.170266192,2.130215546,1.628227203,0.609785955,1.216910497,1.06316457,0.861194323,1.145205599,0.706122238,2.017449783,2.393945193,0,0,0,0,1.020641712,0,0,0
ENSG00000109321,374,AREG,protein_coding,2.391508885,1,1,4,75310851,75320726,2.077839023,0.574003853,-0.804367954,1.003547282,-1.987739344,-0.374824525,0.699467217,0.047608253,1.503835171,-1.120881574,-1.031800315,-1.378371807,2.035347597,-0.105021838,-0.971879609,-0.397875756,-0.213185086,0.031667674,-0.772700281,-1.999423812,-1.999423812,-1.999423812,-1.999423812,-1.999423812,-1.999423812,-1.999423812,-1.999423812,-1.999423812,-1.999423812,-1.999423812,-1.999423812,-1.999423812,-1.999423812,-1.999423812,-1.999423812,-1.999423812,-1.999423812,-1.999423812,0.070638317,2.391508885,0.674220923,0.098268182,0.541265238,0.214436343,0.417070981,0.381137248,0.08553705,2.122598973,0.694397565,0.059369135,0.514599185,0.20181791,0.967892982,0.000674736,0.052404239,1.925861822,0.164947424,0.877262965,0.3440094,0.4781669,0.378176799,0.58209347,0.218624049,1.343944225,0.903152668,0.004646043,0.375742185,0.413155782,0.626361834,0.080838293,0.764868556,0.024817556,0.975792157,0.000337029,0.335655075,0.366342444,10.34319143,3.990298991,1.628660803,1.758897351,3.276076365,1.806677692,2.994746006,2.767111195,3.395164784,0,0,0,0,0,0,0,0,0
ENSG00000113389,4883,NPR3,protein_coding,2.385921457,1,2.24884435,5,32689176,32791819,0.603508988,0.461487292,-0.326963534,0.764489419,-0.60912094,-0.023961407,-0.184941839,0.287279928,0.142021696,-0.297513001,-0.131911449,-0.788450826,0.896400868,1.476890081,1.165282143,1.626769435,1.500420578,1.929771562,1.602808028,-0.435564671,-0.435564671,-0.435564671,-0.435564671,-0.435564671,-0.435564671,-0.435564671,-0.435564671,-0.435564671,-0.435564671,-0.435564671,-0.435564671,-0.435564671,-0.435564671,-0.435564671,-0.435564671,-0.435564671,-0.435564671,-0.435564671,0.403947379,0.237586525,0.671703281,0.079755401,0.757682104,0.039403347,0.279426836,0.423322168,0.410862944,0.235305262,0.972503662,0.000290143,0.784690193,0.019474704,0.690971609,0.046119861,0.861677959,0.009182415,0.706938738,0.044810879,0.861614006,0.008532989,0.426518949,0.29177543,0.387074545,0.369501268,0.057977184,1.826533299,0.131290589,1.027506643,0.039500661,2.283001122,0.028340063,2.322049667,0.010823343,3.793233467,0.039530716,2.24884435,1.581962591,1.342544829,1.825029845,1.713255955,1.33487303,1.327840053,1.849966537,1.563448452,1.968558383,0,0,2.322049667,2.24884435,0,0,0,0,0
ENSG00000065833,4199,ME1,protein_coding,2.385667944,1.934250512,1.086362851,6,83920108,84140797,0.871722696,1.31930462,-0.176222906,0.291646638,-0.076129839,-1.203880888,-0.62380483,0.60509764,-0.447581925,0.571879668,-0.389580841,-1.495527526,0.681227479,-0.392139779,-1.040149286,0.279155335,-0.925548193,-0.748502648,-0.924725553,-0.849886515,-0.849886515,-0.849886515,-0.849886515,-0.849886515,-0.849886515,-0.849886515,-0.849886515,-0.849886515,-0.849886515,-0.849886515,-0.849886515,-0.849886515,-0.849886515,-0.849886515,-0.849886515,-0.849886515,-0.849886515,-0.849886515,0.077781239,0.966849558,0.034188996,1.934250512,0.791985873,0.017848308,0.580583346,0.068868103,0.888776867,0.0038984,0.023909147,1.952015711,0.266358056,0.358397187,0.309141252,0.30850482,0.226002705,0.289087061,0.122360156,0.521760121,0.522124748,0.109949734,0.047453374,1.979678994,0.398559189,0.272155265,0.426841036,0.144987344,0.019426875,1.780316451,0.515938927,0.080229719,0.035660114,1.340024659,0.097970977,0.755166239,0.066865965,1.086362851,1.355302278,1.044633097,1.003709744,1.752840598,1.111593272,1.043720576,1.074077905,1.262885261,1.921810363,0,1.780316451,1.340024659,0,1.934250512,0,0,0,0
ENSG00000169435,166824,RASSF6,protein_coding,2.368925744,3.255095338,1.429973885,4,74437267,74486348,1.139702558,1.240300077,0.630051718,1.152398112,0.299533384,0.542149753,0.529454199,-0.085319625,-0.100597519,0.514474253,1.53725112,-0.610248359,-0.384853009,-0.93130727,-1.14624814,0.094051937,0.537955732,0.006149972,0.63620169,-0.310613537,-0.310613537,-0.310613537,-0.310613537,-0.310613537,-0.310613537,-0.310613537,-0.310613537,-0.310613537,-0.310613537,-0.310613537,-0.310613537,-0.310613537,-0.310613537,-0.310613537,-0.310613537,-0.310613537,-0.310613537,-0.310613537,0.05862649,1.404006542,0.089255374,1.301528265,0.329779005,0.303544425,0.057429105,1.429973885,0.673255048,0.05146594,0.273804133,0.304991766,0.289303162,0.28518882,0.874460425,0.004970708,0.805736947,0.009436723,0.236090576,0.322534892,0.023609316,2.500979368,0.431490865,0.222757979,0.666336002,0.067852172,0.149960155,0.767419653,0.03372982,1.687261187,0.847514048,0.006757923,0.207391977,0.367535686,0.989797405,2.74e-05,0.140933333,0.541398908,1.402740394,1.714890178,1.758411407,1.368920397,0.998772244,1.094837557,2.232489591,0.949313114,2.301084011,1.404006542,0,0,0,0,0,0,0,2.500979368
ENSG00000180549,2529,FUT7,protein_coding,2.368894586,1,1,9,139924626,139927462,0.61755128,0.672556246,0.318507458,0.273541848,-0.218448956,-0.08050694,0.263502492,-0.207310954,-0.055004966,0.375626223,0.262403846,-0.354048788,0.011138002,-0.330247359,-0.924322538,-0.251766292,-0.102968406,-0.650780691,-0.332273232,4.47494595,4.47494595,4.47494595,4.47494595,4.47494595,4.47494595,4.47494595,4.47494595,4.47494595,4.47494595,4.47494595,4.47494595,4.47494595,4.47494595,4.47494595,4.47494595,4.47494595,4.47494595,4.47494595,0.069912189,0.713547836,0.122365575,0.613600466,0.459147424,0.107670761,0.422107521,0.10246246,0.525270105,0.061082111,0.807049126,0.007495198,0.431223199,0.096256903,0.554023154,0.053169473,0.838447251,0.004209214,0.158534891,0.300454078,0.458647284,0.088829258,0.455599414,0.120878219,0.981867099,8.85e-05,0.298795314,0.173256423,0.002736251,2.368894586,0.42235901,0.094240714,0.688525633,0.016689108,0.039336298,0.914481266,0.266347176,0.190908218,0.803786589,0.902365936,0.748846893,0.847818114,0.488293488,0.642971328,0.915456716,0.448914686,0.882914709,0,2.368894586,0,0,0,0,0,0,0
ENSG00000162882,23498,HAAO,protein_coding,2.367745558,1.612568009,1,2,42994229,43019733,0.948932728,0.941296738,-0.09882901,0.503270394,-0.676338674,-0.536855354,-0.09119302,-0.188999544,0.00763599,0.07757046,0.015931263,-1.040125748,0.487339131,0.193960584,-0.559948551,0.381348187,0.085682866,-0.056678157,-0.155507167,0.713406589,0.713406589,0.713406589,0.713406589,0.713406589,0.713406589,0.713406589,0.713406589,0.713406589,0.713406589,0.713406589,0.713406589,0.713406589,0.713406589,0.713406589,0.713406589,0.713406589,0.713406589,0.713406589,0.003197666,2.367745558,0.019358219,1.612568009,0.801526998,0.009495674,0.12197537,0.459852178,0.040941121,0.938650051,0.074463183,0.605604194,0.768634173,0.010421567,0.546074172,0.049659321,0.974804616,8.46e-05,0.751705002,0.009615057,0.959702015,0.00028459,0.020460722,1.756854608,0.281969864,0.267937741,0.501457393,0.058142781,0.055210971,0.704401061,0.157656529,0.30595109,0.722312434,0.012104839,0.837892273,0.004353552,0.57763894,0.037064128,1.072812319,1.130546129,0.45634366,0.444879481,0.631951998,0.647122698,1.073316541,0.428131909,0.819839347,2.367745558,0,0,0,1.612568009,0.459852178,0,0,0
ENSG00000106366,5054,SERPINE1,protein_coding,2.365880461,1.587262227,1,7,100770370,100782547,1.128961427,1.467373593,0.37346513,0.959592776,-1.22992965,-0.134315687,0.035052964,-0.022466637,-0.338412166,-0.063996848,-0.247870237,-1.093908463,1.207463013,-0.201985295,-1.367918096,0.099455497,-0.232306512,-0.40832532,-0.03486019,-0.077603664,-0.077603664,-0.077603664,-0.077603664,-0.077603664,-0.077603664,-0.077603664,-0.077603664,-0.077603664,-0.077603664,-0.077603664,-0.077603664,-0.077603664,-0.077603664,-0.077603664,-0.077603664,-0.077603664,-0.077603664,-0.077603664,0.102125779,1.118647933,0.082850881,1.587262227,0.630100706,0.074913383,0.158054373,0.768819479,0.077950752,1.362983056,0.827784789,0.011024975,0.95400772,0.000716767,0.971313148,0.000283995,0.482104742,0.107228804,0.886991824,0.00333298,0.698752448,0.03858761,0.234232817,0.68954767,0.197200136,0.851373465,0.713879114,0.029565663,0.028437666,2.114946439,0.861183668,0.006455081,0.60140084,0.051301634,0.43971228,0.145703298,0.951043691,0.000759936,1.368836777,1.298926685,0.74803654,0.740252146,0.794750987,0.625533673,1.690354357,0.452261043,1.286082407,0,2.114946439,0,0,1.587262227,0.768819479,0,0,0
ENSG00000262621,NA,NA,protein_coding,2.356188419,1.36905704,7.092330664,16,3415099,3536960,-2.240347407,-0.419366376,3.524050525,-1.585723609,1.637392126,2.357693292,1.703069494,0.052612444,-1.820981031,1.619638603,-0.000943927,3.943416901,-1.584779682,0.748082729,0.765836252,0.346469876,1.402007773,-0.819887357,2.704163167,-3.116157121,-3.116157121,-3.116157121,-3.116157121,-3.116157121,-3.116157121,-3.116157121,-3.116157121,-3.116157121,-3.116157121,-3.116157121,-3.116157121,-3.116157121,-3.116157121,-3.116157121,-3.116157121,-3.116157121,-3.116157121,-3.116157121,0.088775532,2.356188419,0.808514099,0.038712718,0.036105264,5.083194333,0.186603314,1.156120397,0.184193056,1.203035788,0.072778545,2.683047021,0.154985647,1.378989876,0.97085483,0.000675844,0.115276659,1.70855115,0.14279549,1.36905704,0.999486452,2.11e-07,0.028379374,6.100454836,0.403081639,0.62536513,0.575511802,0.179499283,0.424257873,0.285174514,0.810187205,0.031672412,0.205734457,0.962748875,0.485118671,0.257569261,0.0226413,4.448615127,Inf,2.862575264,NA,Inf,10.22943428,6.034476229,2.550758146,Inf,Inf,0,0,0,0,0,NA,0,0,0
ENSG00000275895,7307,U2AF1,protein_coding,2.350756791,1.387680587,1,NA,NA,NA,0.946069825,0.904932619,-0.033868101,0.151591972,-0.25605974,-0.787208748,0.007269105,-0.216597536,0.041137206,0.09281848,0.112129768,-0.93880072,0.039462204,-0.132139417,-0.481017638,0.423914981,-0.00581659,-0.329425665,-0.363293767,5.398357033,5.398357033,5.398357033,5.398357033,5.398357033,5.398357033,5.398357033,5.398357033,5.398357033,5.398357033,5.398357033,5.398357033,5.398357033,5.398357033,5.398357033,5.398357033,5.398357033,5.398357033,5.398357033,0.003275214,2.350756791,0.02927771,1.387680587,0.933370565,0.001014211,0.622161246,0.031242657,0.405022055,0.100508909,0.013377781,1.474926834,0.981149003,6.01e-05,0.500910478,0.065031219,0.875968953,0.002365854,0.713986152,0.013580291,0.726522286,0.015558124,0.034935838,1.36757808,0.929170857,0.001259019,0.647190314,0.02497012,0.082901557,0.520190422,0.16154546,0.335615713,0.980617581,4.94e-05,0.259456742,0.19302204,0.201734188,0.252569273,1.042016082,0.913530338,0.825692607,0.73316417,0.635356887,0.697354451,1.341686601,0.700683879,1.296975249,2.350756791,0,0,0,1.387680587,0,0,0,0
ENSG00000170486,140807,KRT72,protein_coding,2.349368164,1,1.199993811,12,52979373,52995322,1.868514547,1.438068797,1.222522407,-0.640369286,-0.93704415,-0.855915675,1.652968158,-0.410344563,0.430445751,0.191124135,-1.167068873,-0.215546389,0.526699587,0.418314969,-0.709853317,0.72821548,-0.232568178,-1.350222603,-0.127700195,0.511891603,0.511891603,0.511891603,0.511891603,0.511891603,0.511891603,0.511891603,0.511891603,0.511891603,0.511891603,0.511891603,0.511891603,0.511891603,0.511891603,0.511891603,0.511891603,0.511891603,0.511891603,0.511891603,0.05529102,2.349368164,0.233041386,0.909674786,0.396765165,0.490801749,0.632365555,0.127453848,0.401061359,0.371808979,0.302110807,0.444933845,0.18794767,1.199993811,0.778099463,0.044713148,0.549916689,0.111788096,0.809264269,0.017566149,0.353259889,0.527405043,0.89090333,0.010813837,0.773804723,0.058657808,0.672313936,0.072129166,0.452268727,0.244617896,0.327298198,0.353225568,0.784097919,0.024566107,0.264335334,0.780219083,0.871283033,0.007641675,3.141870406,2.346016551,1.537303235,2.364217768,1.459939153,1.286478914,3.197775079,1.172644238,3.091191611,0,0,0,0,0,0,0,0,0
ENSG00000228253,4509,ATP8,protein_coding,2.344294684,4.782274514,7.172391177,MT,8366,8572,-0.134006664,-1.010269976,0.403701605,-1.621018501,0.566989181,-0.20704692,1.279964917,-1.153980488,0.876263312,-1.476479089,0.099951168,1.413971581,-1.720969669,-0.873074367,1.170393904,0.160123928,-0.598118661,-0.450624597,-0.046922992,-0.111107305,-0.111107305,-0.111107305,-0.111107305,-0.111107305,-0.111107305,-0.111107305,-0.111107305,-0.111107305,-0.111107305,-0.111107305,-0.111107305,-0.111107305,-0.111107305,-0.111107305,-0.111107305,-0.111107305,-0.111107305,-0.111107305,0.764447002,0.015632228,0.107562332,0.978284616,0.576374305,0.096603932,0.005192383,3.703432829,0.237847783,0.353631658,0.661377837,0.037175349,0.030684681,1.93668726,0.059620692,1.41316795,0.045478544,1.176114875,0.000576804,4.782274514,0.849750181,0.007067421,0.057468494,1.754130987,0.028582796,2.656996968,0.054172909,1.105502338,0.009931245,2.344294684,0.714324018,0.023394866,0.081250342,0.652053892,0.44060566,0.160399793,0.912195122,0.001872802,1.151890885,1.004264909,1.158087332,1.085501466,1.10711835,1.103846069,1.691365352,1.486989042,1.40359803,0,2.344294684,0,0,0,3.703432829,1.93668726,4.782274514,0
ENSG00000140488,60677,CELF6,protein_coding,2.343788371,1,1,15,72577068,72612470,1.293984884,0.990247582,-0.424114957,0.805185132,0.819707371,-0.609177407,-0.120377656,1.126366876,0.303737302,-0.800525235,0.498525627,-1.414362539,0.306659505,-1.757618645,-0.137386039,0.852861543,-0.494048634,0.667799093,0.243684136,-0.116789919,-0.116789919,-0.116789919,-0.116789919,-0.116789919,-0.116789919,-0.116789919,-0.116789919,-0.116789919,-0.116789919,-0.116789919,-0.116789919,-0.116789919,-0.116789919,-0.116789919,-0.116789919,-0.116789919,-0.116789919,-0.116789919,0.015442051,2.343788371,0.157469585,0.794974044,0.538591487,0.113976872,0.140962824,0.685128332,0.243764118,0.502505392,0.216558811,0.404752176,0.814304037,0.010739301,0.077582364,1.250534172,0.509770994,0.088881091,0.063835152,0.956579704,0.517422646,0.142655385,0.056755017,1.762289703,0.744415322,0.039309056,0.007125605,3.773920483,0.79170811,0.01393574,0.067677876,0.997467013,0.233692677,0.311920025,0.16996534,0.513964649,0.620248417,0.050548457,1.343024556,1.382984825,1.341101378,1.475380314,1.006634159,1.030857283,1.955180992,1.255237342,2.475652796,2.343788371,0,0,0,0,0,0,0,0
